date_day,season,year,month,hour,holiday,day_of_the_week,working_day,weather_situation,temp,atemp,humidity,wind_speed,user_casual,user_registered,user_count,temp_category,month_year
2011-01-08,Spring,2011,January,18,0,Saturday,Holiday,Clear or Light Clouds,5.74,0.1212,0.39,0.2985,3,52,55,Cold,Jan 2011
2011-01-08,Spring,2011,January,19,0,Saturday,Holiday,Clear or Light Clouds,5.74,0.1212,0.36,0.2537,4,26,30,Cold,Jan 2011
2011-01-08,Spring,2011,January,20,0,Saturday,Holiday,Clear or Light Clouds,4.92,0.1212,0.36,0.2537,0,28,28,Cold,Jan 2011
2011-01-08,Spring,2011,January,21,0,Saturday,Holiday,Clear or Light Clouds,4.92,0.1061,0.39,0.3582,2,35,37,Cold,Jan 2011
2011-01-08,Spring,2011,January,22,0,Saturday,Holiday,Clear or Light Clouds,4.92,0.1061,0.36,0.3881,1,33,34,Cold,Jan 2011
2011-01-08,Spring,2011,January,23,0,Saturday,Holiday,Clear or Light Clouds,4.1000000000000005,0.0606,0.39,0.4478,0,22,22,Cold,Jan 2011
2011-01-09,Spring,2011,January,0,0,Sunday,Holiday,Clear or Light Clouds,4.1000000000000005,0.0758,0.42,0.3881,1,24,25,Cold,Jan 2011
2011-01-09,Spring,2011,January,1,0,Sunday,Holiday,Clear or Light Clouds,4.1000000000000005,0.0606,0.42,0.4627,0,12,12,Cold,Jan 2011
2011-01-09,Spring,2011,January,2,0,Sunday,Holiday,Clear or Light Clouds,4.1000000000000005,0.0606,0.46,0.4627,0,11,11,Cold,Jan 2011
2011-01-09,Spring,2011,January,3,0,Sunday,Holiday,Clear or Light Clouds,4.1000000000000005,0.0758,0.46,0.4179,0,4,4,Cold,Jan 2011
2011-01-09,Spring,2011,January,4,0,Sunday,Holiday,Clear or Light Clouds,3.2800000000000002,0.0909,0.53,0.194,0,1,1,Cold,Jan 2011
2011-01-09,Spring,2011,January,5,0,Sunday,Holiday,Clear or Light Clouds,3.2800000000000002,0.0909,0.53,0.194,0,1,1,Cold,Jan 2011
2011-01-09,Spring,2011,January,6,0,Sunday,Holiday,Clear or Light Clouds,4.1000000000000005,0.0909,0.49,0.2836,0,1,1,Cold,Jan 2011
2011-01-09,Spring,2011,January,7,0,Sunday,Holiday,Clear or Light Clouds,3.2800000000000002,0.0909,0.53,0.194,1,5,6,Cold,Jan 2011
2011-01-09,Spring,2011,January,8,0,Sunday,Holiday,Clear or Light Clouds,4.1000000000000005,0.0909,0.49,0.2836,0,10,10,Cold,Jan 2011
2011-01-09,Spring,2011,January,9,0,Sunday,Holiday,Clear or Light Clouds,4.92,0.0758,0.46,0.5224,0,19,19,Cold,Jan 2011
2011-01-09,Spring,2011,January,10,0,Sunday,Holiday,Clear or Light Clouds,5.74,0.1061,0.43,0.3881,0,49,49,Cold,Jan 2011
2011-01-09,Spring,2011,January,11,0,Sunday,Holiday,Clear or Light Clouds,6.5600000000000005,0.1212,0.4,0.5224,2,47,49,Cold,Jan 2011
2011-01-09,Spring,2011,January,12,0,Sunday,Holiday,Clear or Light Clouds,7.38,0.1364,0.37,0.4478,4,79,83,Cold,Jan 2011
2011-01-09,Spring,2011,January,13,0,Sunday,Holiday,Clear or Light Clouds,8.200000000000001,0.1667,0.34,0.4478,6,69,75,Cold,Jan 2011
2011-01-09,Spring,2011,January,14,0,Sunday,Holiday,Clear or Light Clouds,9.02,0.1818,0.32,0.4627,8,64,72,Cold,Jan 2011
2011-01-09,Spring,2011,January,15,0,Sunday,Holiday,Clear or Light Clouds,9.02,0.197,0.35,0.3582,5,77,82,Cold,Jan 2011
2011-01-09,Spring,2011,January,16,0,Sunday,Holiday,Clear or Light Clouds,8.200000000000001,0.1667,0.34,0.4478,13,79,92,Cold,Jan 2011
2011-01-09,Spring,2011,January,17,0,Sunday,Holiday,Clear or Light Clouds,7.38,0.1515,0.37,0.3881,3,59,62,Cold,Jan 2011
2011-01-09,Spring,2011,January,18,0,Sunday,Holiday,Clear or Light Clouds,6.5600000000000005,0.1364,0.4,0.3284,4,44,48,Cold,Jan 2011
2011-01-09,Spring,2011,January,19,0,Sunday,Holiday,Clear or Light Clouds,6.5600000000000005,0.1364,0.43,0.3284,1,40,41,Cold,Jan 2011
2011-01-09,Spring,2011,January,20,0,Sunday,Holiday,Clear or Light Clouds,5.74,0.1212,0.46,0.2537,0,38,38,Cold,Jan 2011
2011-01-09,Spring,2011,January,21,0,Sunday,Holiday,Clear or Light Clouds,5.74,0.1061,0.46,0.4179,1,19,20,Cold,Jan 2011
2011-01-09,Spring,2011,January,22,0,Sunday,Holiday,Clear or Light Clouds,5.74,0.1212,0.46,0.2985,5,10,15,Cold,Jan 2011
2011-01-09,Spring,2011,January,23,0,Sunday,Holiday,Clear or Light Clouds,4.92,0.1364,0.5,0.194,0,6,6,Cold,Jan 2011
2011-01-10,Spring,2011,January,0,0,Monday,Working,Clear or Light Clouds,4.92,0.1212,0.5,0.2836,2,3,5,Cold,Jan 2011
2011-01-10,Spring,2011,January,1,0,Monday,Working,Clear or Light Clouds,4.92,0.1212,0.5,0.2836,1,0,1,Cold,Jan 2011
2011-01-10,Spring,2011,January,2,0,Monday,Working,Clear or Light Clouds,4.92,0.1212,0.5,0.2239,0,3,3,Cold,Jan 2011
2011-01-10,Spring,2011,January,3,0,Monday,Working,Clear or Light Clouds,4.92,0.1212,0.5,0.2239,0,1,1,Cold,Jan 2011
2011-01-10,Spring,2011,January,4,0,Monday,Working,Clear or Light Clouds,4.1000000000000005,0.1212,0.54,0.1343,1,2,3,Cold,Jan 2011
2011-01-10,Spring,2011,January,5,0,Monday,Working,Clear or Light Clouds,4.1000000000000005,0.1061,0.54,0.2537,0,3,3,Cold,Jan 2011
2011-01-10,Spring,2011,January,6,0,Monday,Working,Clear or Light Clouds,4.92,0.1212,0.5,0.2836,0,31,31,Cold,Jan 2011
2011-01-10,Spring,2011,January,7,0,Monday,Working,Clear or Light Clouds,4.92,0.1212,0.5,0.2239,2,75,77,Cold,Jan 2011
2011-01-10,Spring,2011,January,8,0,Monday,Working,Foggy or Cloudy with Mist,4.92,0.1212,0.5,0.2836,4,184,188,Cold,Jan 2011
2011-01-10,Spring,2011,January,9,0,Monday,Working,Foggy or Cloudy with Mist,5.74,0.1212,0.5,0.2537,2,92,94,Cold,Jan 2011
2011-01-10,Spring,2011,January,10,0,Monday,Working,Foggy or Cloudy with Mist,5.74,0.1212,0.5,0.2985,0,31,31,Cold,Jan 2011
2011-01-10,Spring,2011,January,11,0,Monday,Working,Foggy or Cloudy with Mist,6.5600000000000005,0.1364,0.47,0.2836,2,28,30,Cold,Jan 2011
2011-01-10,Spring,2011,January,12,0,Monday,Working,Foggy or Cloudy with Mist,8.200000000000001,0.1818,0.4,0.2836,5,47,52,Cold,Jan 2011
2011-01-10,Spring,2011,January,13,0,Monday,Working,Foggy or Cloudy with Mist,8.200000000000001,0.1818,0.4,0.2836,4,50,54,Cold,Jan 2011
2011-01-10,Spring,2011,January,14,0,Monday,Working,Foggy or Cloudy with Mist,8.200000000000001,0.197,0.4,0.2239,0,47,47,Cold,Jan 2011
2011-01-10,Spring,2011,January,15,0,Monday,Working,Foggy or Cloudy with Mist,8.200000000000001,0.197,0.4,0.2239,2,43,45,Cold,Jan 2011
2011-01-10,Spring,2011,January,16,0,Monday,Working,Clear or Light Clouds,8.200000000000001,0.2121,0.4,0.1343,4,70,74,Cold,Jan 2011
2011-01-10,Spring,2011,January,17,0,Monday,Working,Clear or Light Clouds,8.200000000000001,0.2273,0.4,0.1045,4,174,178,Cold,Jan 2011
2011-01-10,Spring,2011,January,18,0,Monday,Working,Clear or Light Clouds,8.200000000000001,0.197,0.4,0.2239,1,154,155,Cold,Jan 2011
2011-01-10,Spring,2011,January,19,0,Monday,Working,Clear or Light Clouds,6.5600000000000005,0.1667,0.47,0.1642,3,92,95,Cold,Jan 2011
2011-01-10,Spring,2011,January,20,0,Monday,Working,Clear or Light Clouds,6.5600000000000005,0.1667,0.5,0.1642,1,73,74,Cold,Jan 2011
2011-01-10,Spring,2011,January,21,0,Monday,Working,Clear or Light Clouds,5.74,0.1364,0.59,0.194,1,37,38,Cold,Jan 2011
2011-01-10,Spring,2011,January,22,0,Monday,Working,Clear or Light Clouds,5.74,0.1515,0.59,0.1642,2,22,24,Cold,Jan 2011
2011-01-10,Spring,2011,January,23,0,Monday,Working,Clear or Light Clouds,5.74,0.1515,0.59,0.1642,0,18,18,Cold,Jan 2011
2011-01-11,Spring,2011,January,0,0,Tuesday,Working,Clear or Light Clouds,5.74,0.1667,0.59,0.1045,2,10,12,Cold,Jan 2011
2011-01-11,Spring,2011,January,1,0,Tuesday,Working,Clear or Light Clouds,5.74,0.1515,0.59,0.1642,0,3,3,Cold,Jan 2011
2011-01-11,Spring,2011,January,2,0,Tuesday,Working,Foggy or Cloudy with Mist,6.5600000000000005,0.1515,0.55,0.194,0,3,3,Cold,Jan 2011
2011-01-11,Spring,2011,January,5,0,Tuesday,Working,Foggy or Cloudy with Mist,6.5600000000000005,0.1818,0.55,0.1343,0,6,6,Cold,Jan 2011
2011-01-11,Spring,2011,January,6,0,Tuesday,Working,Foggy or Cloudy with Mist,6.5600000000000005,0.1818,0.55,0.1343,0,27,27,Cold,Jan 2011
2011-01-11,Spring,2011,January,7,0,Tuesday,Working,Foggy or Cloudy with Mist,6.5600000000000005,0.2273,0.55,0.0,2,97,99,Cold,Jan 2011
2011-01-11,Spring,2011,January,8,0,Tuesday,Working,Foggy or Cloudy with Mist,7.38,0.2121,0.51,0.0896,3,214,217,Cold,Jan 2011
2011-01-11,Spring,2011,January,9,0,Tuesday,Working,Foggy or Cloudy with Mist,7.38,0.197,0.51,0.1642,3,127,130,Cold,Jan 2011
2011-01-11,Spring,2011,January,10,0,Tuesday,Working,Foggy or Cloudy with Mist,8.200000000000001,0.2121,0.51,0.1642,3,51,54,Cold,Jan 2011
2011-01-11,Spring,2011,January,11,0,Tuesday,Working,Foggy or Cloudy with Mist,8.200000000000001,0.2121,0.47,0.1343,4,31,35,Cold,Jan 2011
2011-01-11,Spring,2011,January,12,0,Tuesday,Working,Foggy or Cloudy with Mist,8.200000000000001,0.2273,0.51,0.1045,2,55,57,Cold,Jan 2011
2011-01-11,Spring,2011,January,13,0,Tuesday,Working,Foggy or Cloudy with Mist,8.200000000000001,0.2273,0.59,0.0896,6,46,52,Cold,Jan 2011
2011-01-11,Spring,2011,January,14,0,Tuesday,Working,Foggy or Cloudy with Mist,8.200000000000001,0.2273,0.59,0.0896,3,60,63,Cold,Jan 2011
2011-01-11,Spring,2011,January,15,0,Tuesday,Working,Foggy or Cloudy with Mist,6.5600000000000005,0.197,0.8,0.0896,2,45,47,Cold,Jan 2011
2011-01-11,Spring,2011,January,16,0,Tuesday,Working,Foggy or Cloudy with Mist,6.5600000000000005,0.1515,0.86,0.2239,4,72,76,Cold,Jan 2011
2011-01-11,Spring,2011,January,17,0,Tuesday,Working,Foggy or Cloudy with Mist,6.5600000000000005,0.1515,0.86,0.2239,6,130,136,Cold,Jan 2011
2011-01-11,Spring,2011,January,18,0,Tuesday,Working,Light Rain or Light Snow,6.5600000000000005,0.1818,0.93,0.1045,1,94,95,Cold,Jan 2011
2011-01-11,Spring,2011,January,19,0,Tuesday,Working,Light Rain or Light Snow,6.5600000000000005,0.2273,0.93,0.0,0,51,51,Cold,Jan 2011
2011-01-11,Spring,2011,January,20,0,Tuesday,Working,Light Rain or Light Snow,6.5600000000000005,0.1515,0.93,0.194,0,32,32,Cold,Jan 2011
2011-01-11,Spring,2011,January,21,0,Tuesday,Working,Light Rain or Light Snow,6.5600000000000005,0.197,0.86,0.0896,0,20,20,Cold,Jan 2011
2011-01-11,Spring,2011,January,22,0,Tuesday,Working,Light Rain or Light Snow,6.5600000000000005,0.1818,0.93,0.1045,1,28,29,Cold,Jan 2011
2011-01-11,Spring,2011,January,23,0,Tuesday,Working,Light Rain or Light Snow,6.5600000000000005,0.197,0.93,0.0896,1,18,19,Cold,Jan 2011
2011-01-12,Spring,2011,January,0,0,Wednesday,Working,Foggy or Cloudy with Mist,6.5600000000000005,0.197,0.86,0.0896,0,7,7,Cold,Jan 2011
2011-01-12,Spring,2011,January,1,0,Wednesday,Working,Foggy or Cloudy with Mist,6.5600000000000005,0.1818,0.86,0.1045,0,6,6,Cold,Jan 2011
2011-01-12,Spring,2011,January,2,0,Wednesday,Working,Clear or Light Clouds,5.74,0.1515,0.86,0.1343,0,1,1,Cold,Jan 2011
2011-01-12,Spring,2011,January,5,0,Wednesday,Working,Clear or Light Clouds,5.74,0.1515,0.86,0.1642,0,5,5,Cold,Jan 2011
2011-01-12,Spring,2011,January,6,0,Wednesday,Working,Clear or Light Clouds,4.92,0.1515,0.93,0.1343,0,16,16,Cold,Jan 2011
2011-01-12,Spring,2011,January,7,0,Wednesday,Working,Clear or Light Clouds,5.74,0.1515,0.69,0.1343,0,54,54,Cold,Jan 2011
2011-01-12,Spring,2011,January,8,0,Wednesday,Working,Clear or Light Clouds,6.5600000000000005,0.1667,0.59,0.1642,3,125,128,Cold,Jan 2011
2011-01-12,Spring,2011,January,9,0,Wednesday,Working,Clear or Light Clouds,6.5600000000000005,0.1364,0.59,0.3284,3,78,81,Cold,Jan 2011
2011-01-12,Spring,2011,January,10,0,Wednesday,Working,Clear or Light Clouds,7.38,0.1818,0.55,0.2239,0,39,39,Cold,Jan 2011
2011-01-12,Spring,2011,January,11,0,Wednesday,Working,Clear or Light Clouds,8.200000000000001,0.1818,0.51,0.3881,3,32,35,Cold,Jan 2011
2011-01-12,Spring,2011,January,12,0,Wednesday,Working,Clear or Light Clouds,8.200000000000001,0.1515,0.47,0.5821,3,52,55,Cold,Jan 2011
2011-01-12,Spring,2011,January,13,0,Wednesday,Working,Clear or Light Clouds,9.02,0.197,0.44,0.3582,0,49,49,Cold,Jan 2011
2011-01-12,Spring,2011,January,14,0,Wednesday,Working,Clear or Light Clouds,8.200000000000001,0.1818,0.47,0.3284,0,44,44,Cold,Jan 2011
2011-01-12,Spring,2011,January,15,0,Wednesday,Working,Clear or Light Clouds,8.200000000000001,0.1667,0.47,0.4179,1,48,49,Cold,Jan 2011
2011-01-12,Spring,2011,January,16,0,Wednesday,Working,Clear or Light Clouds,9.02,0.197,0.44,0.3284,5,63,68,Cold,Jan 2011
2011-01-12,Spring,2011,January,17,0,Wednesday,Working,Clear or Light Clouds,8.200000000000001,0.1818,0.47,0.3582,0,139,139,Cold,Jan 2011
2011-01-12,Spring,2011,January,18,0,Wednesday,Working,Clear or Light Clouds,8.200000000000001,0.1515,0.47,0.5224,2,135,137,Cold,Jan 2011
2011-01-12,Spring,2011,January,19,0,Wednesday,Working,Clear or Light Clouds,7.38,0.1515,0.47,0.4179,1,82,83,Cold,Jan 2011
2011-01-12,Spring,2011,January,20,0,Wednesday,Working,Clear or Light Clouds,6.5600000000000005,0.1364,0.5,0.3284,2,54,56,Cold,Jan 2011
2011-01-12,Spring,2011,January,21,0,Wednesday,Working,Clear or Light Clouds,6.5600000000000005,0.1364,0.55,0.3284,0,57,57,Cold,Jan 2011
2011-01-12,Spring,2011,January,22,0,Wednesday,Working,Clear or Light Clouds,6.5600000000000005,0.1212,0.55,0.4478,1,32,33,Cold,Jan 2011
2011-01-12,Spring,2011,January,23,0,Wednesday,Working,Clear or Light Clouds,5.74,0.1061,0.59,0.4179,1,19,20,Cold,Jan 2011
2011-01-13,Spring,2011,January,0,0,Thursday,Working,Clear or Light Clouds,5.74,0.1212,0.59,0.2836,1,6,7,Cold,Jan 2011
2011-01-13,Spring,2011,January,1,0,Thursday,Working,Clear or Light Clouds,5.74,0.1212,0.5,0.2836,0,2,2,Cold,Jan 2011
2011-01-13,Spring,2011,January,2,0,Thursday,Working,Clear or Light Clouds,5.74,0.1212,0.5,0.3582,0,2,2,Cold,Jan 2011
2011-01-13,Spring,2011,January,3,0,Thursday,Working,Clear or Light Clouds,5.74,0.1212,0.5,0.3284,0,3,3,Cold,Jan 2011
2011-01-13,Spring,2011,January,4,0,Thursday,Working,Clear or Light Clouds,5.74,0.1212,0.5,0.2537,0,4,4,Cold,Jan 2011
2011-01-13,Spring,2011,January,5,0,Thursday,Working,Clear or Light Clouds,5.74,0.1212,0.5,0.2985,0,3,3,Cold,Jan 2011
2011-01-13,Spring,2011,January,6,0,Thursday,Working,Clear or Light Clouds,4.92,0.1515,0.54,0.1343,0,28,28,Cold,Jan 2011
2011-01-13,Spring,2011,January,7,0,Thursday,Working,Clear or Light Clouds,4.92,0.1515,0.54,0.1343,0,72,72,Cold,Jan 2011
2011-01-13,Spring,2011,January,8,0,Thursday,Working,Clear or Light Clouds,5.74,0.1364,0.5,0.194,5,197,202,Cold,Jan 2011
2011-01-13,Spring,2011,January,9,0,Thursday,Working,Clear or Light Clouds,5.74,0.1212,0.5,0.3284,2,137,139,Cold,Jan 2011
2011-01-13,Spring,2011,January,10,0,Thursday,Working,Foggy or Cloudy with Mist,6.5600000000000005,0.1364,0.5,0.3582,2,36,38,Cold,Jan 2011
2011-01-13,Spring,2011,January,11,0,Thursday,Working,Foggy or Cloudy with Mist,8.200000000000001,0.1667,0.44,0.4478,4,33,37,Cold,Jan 2011
2011-01-13,Spring,2011,January,12,0,Thursday,Working,Clear or Light Clouds,8.200000000000001,0.1667,0.44,0.4179,3,49,52,Cold,Jan 2011
2011-01-13,Spring,2011,January,13,0,Thursday,Working,Clear or Light Clouds,9.02,0.197,0.41,0.4478,2,81,83,Cold,Jan 2011
2011-01-13,Spring,2011,January,14,0,Thursday,Working,Clear or Light Clouds,9.02,0.197,0.41,0.3881,3,39,42,Cold,Jan 2011
2011-01-13,Spring,2011,January,15,0,Thursday,Working,Clear or Light Clouds,9.84,0.2121,0.38,0.2985,5,55,60,Cold,Jan 2011
2011-01-13,Spring,2011,January,16,0,Thursday,Working,Clear or Light Clouds,9.84,0.2121,0.38,0.3582,2,76,78,Cold,Jan 2011
2011-01-13,Spring,2011,January,17,0,Thursday,Working,Clear or Light Clouds,8.200000000000001,0.1818,0.4,0.2836,4,158,162,Cold,Jan 2011
2011-01-13,Spring,2011,January,18,0,Thursday,Working,Clear or Light Clouds,8.200000000000001,0.1818,0.4,0.3284,3,141,144,Cold,Jan 2011
2011-01-13,Spring,2011,January,19,0,Thursday,Working,Clear or Light Clouds,6.5600000000000005,0.1515,0.47,0.2537,1,98,99,Cold,Jan 2011
2011-01-13,Spring,2011,January,20,0,Thursday,Working,Clear or Light Clouds,6.5600000000000005,0.1515,0.47,0.2239,0,64,64,Cold,Jan 2011
2011-01-13,Spring,2011,January,21,0,Thursday,Working,Clear or Light Clouds,5.74,0.1212,0.46,0.2985,0,40,40,Cold,Jan 2011
2011-01-13,Spring,2011,January,22,0,Thursday,Working,Clear or Light Clouds,5.74,0.1212,0.46,0.3284,0,30,30,Cold,Jan 2011
2011-01-13,Spring,2011,January,23,0,Thursday,Working,Clear or Light Clouds,4.92,0.1364,0.5,0.194,1,14,15,Cold,Jan 2011
2011-01-14,Spring,2011,January,0,0,Friday,Working,Clear or Light Clouds,4.92,0.1364,0.5,0.194,0,14,14,Cold,Jan 2011
2011-01-14,Spring,2011,January,1,0,Friday,Working,Clear or Light Clouds,4.1000000000000005,0.1212,0.54,0.1642,0,5,5,Cold,Jan 2011
2011-01-14,Spring,2011,January,2,0,Friday,Working,Clear or Light Clouds,4.1000000000000005,0.1212,0.54,0.1343,0,1,1,Cold,Jan 2011
2011-01-14,Spring,2011,January,3,0,Friday,Working,Clear or Light Clouds,4.1000000000000005,0.1364,0.54,0.1045,0,1,1,Cold,Jan 2011
2011-01-14,Spring,2011,January,5,0,Friday,Working,Clear or Light Clouds,4.1000000000000005,0.1364,0.54,0.0896,0,8,8,Cold,Jan 2011
2011-01-14,Spring,2011,January,6,0,Friday,Working,Clear or Light Clouds,4.1000000000000005,0.1818,0.54,0.0,0,17,17,Cold,Jan 2011
2011-01-14,Spring,2011,January,7,0,Friday,Working,Clear or Light Clouds,4.1000000000000005,0.1212,0.74,0.1642,0,70,70,Cold,Jan 2011
2011-01-14,Spring,2011,January,8,0,Friday,Working,Clear or Light Clouds,4.92,0.1667,0.68,0.0,2,156,158,Cold,Jan 2011
2011-01-14,Spring,2011,January,9,0,Friday,Working,Clear or Light Clouds,5.74,0.1515,0.69,0.1343,0,117,117,Cold,Jan 2011
2011-01-14,Spring,2011,January,10,0,Friday,Working,Clear or Light Clouds,7.38,0.1818,0.55,0.194,4,40,44,Cold,Jan 2011
2011-01-14,Spring,2011,January,11,0,Friday,Working,Clear or Light Clouds,7.38,0.1667,0.51,0.2836,6,47,53,Cold,Jan 2011
2011-01-14,Spring,2011,January,12,0,Friday,Working,Clear or Light Clouds,8.200000000000001,0.197,0.44,0.2537,2,59,61,Cold,Jan 2011
2011-01-14,Spring,2011,January,13,0,Friday,Working,Clear or Light Clouds,9.02,0.197,0.37,0.3881,4,73,77,Cold,Jan 2011
2011-01-14,Spring,2011,January,14,0,Friday,Working,Clear or Light Clouds,9.02,0.2121,0.41,0.2836,5,59,64,Cold,Jan 2011
2011-01-14,Spring,2011,January,15,0,Friday,Working,Clear or Light Clouds,9.84,0.2424,0.38,0.1642,9,59,68,Cold,Jan 2011
2011-01-14,Spring,2011,January,16,0,Friday,Working,Clear or Light Clouds,9.02,0.2424,0.41,0.1045,3,87,90,Cold,Jan 2011
2011-01-14,Spring,2011,January,17,0,Friday,Working,Clear or Light Clouds,9.02,0.2273,0.41,0.1642,4,155,159,Cold,Jan 2011
2011-01-14,Spring,2011,January,18,0,Friday,Working,Clear or Light Clouds,8.200000000000001,0.2576,0.47,0.0,5,134,139,Cold,Jan 2011
2011-01-14,Spring,2011,January,19,0,Friday,Working,Clear or Light Clouds,6.5600000000000005,0.197,0.59,0.0896,3,89,92,Cold,Jan 2011
2011-01-14,Spring,2011,January,20,0,Friday,Working,Clear or Light Clouds,7.38,0.2424,0.59,0.0,0,68,68,Cold,Jan 2011
2011-01-14,Spring,2011,January,21,0,Friday,Working,Clear or Light Clouds,6.5600000000000005,0.2273,0.69,0.0,4,48,52,Cold,Jan 2011
2011-01-14,Spring,2011,January,22,0,Friday,Working,Foggy or Cloudy with Mist,6.5600000000000005,0.2273,0.69,0.0,2,34,36,Cold,Jan 2011
2011-01-14,Spring,2011,January,23,0,Friday,Working,Foggy or Cloudy with Mist,7.38,0.2424,0.55,0.0,1,26,27,Cold,Jan 2011
2011-01-15,Spring,2011,January,0,0,Saturday,Holiday,Clear or Light Clouds,7.38,0.2424,0.55,0.0,3,25,28,Cold,Jan 2011
2011-01-15,Spring,2011,January,1,0,Saturday,Holiday,Foggy or Cloudy with Mist,6.5600000000000005,0.197,0.59,0.0896,2,18,20,Cold,Jan 2011
2011-01-15,Spring,2011,January,2,0,Saturday,Holiday,Foggy or Cloudy with Mist,6.5600000000000005,0.197,0.59,0.0896,0,12,12,Cold,Jan 2011
2011-01-15,Spring,2011,January,3,0,Saturday,Holiday,Foggy or Cloudy with Mist,6.5600000000000005,0.2273,0.59,0.0,1,7,8,Cold,Jan 2011
2011-01-15,Spring,2011,January,4,0,Saturday,Holiday,Foggy or Cloudy with Mist,6.5600000000000005,0.2273,0.59,0.0,0,5,5,Cold,Jan 2011
2011-01-15,Spring,2011,January,5,0,Saturday,Holiday,Clear or Light Clouds,6.5600000000000005,0.2273,0.59,0.0,0,1,1,Cold,Jan 2011
2011-01-15,Spring,2011,January,6,0,Saturday,Holiday,Clear or Light Clouds,5.74,0.1667,0.63,0.1045,1,2,3,Cold,Jan 2011
2011-01-15,Spring,2011,January,7,0,Saturday,Holiday,Clear or Light Clouds,5.74,0.2121,0.63,0.0,1,9,10,Cold,Jan 2011
2011-01-15,Spring,2011,January,8,0,Saturday,Holiday,Clear or Light Clouds,5.74,0.1515,0.63,0.1343,1,22,23,Cold,Jan 2011
2011-01-15,Spring,2011,January,9,0,Saturday,Holiday,Clear or Light Clouds,6.5600000000000005,0.1818,0.64,0.1343,2,31,33,Cold,Jan 2011
2011-01-15,Spring,2011,January,10,0,Saturday,Holiday,Clear or Light Clouds,7.38,0.197,0.59,0.1642,2,57,59,Cold,Jan 2011
2011-01-15,Spring,2011,January,11,0,Saturday,Holiday,Clear or Light Clouds,8.200000000000001,0.197,0.55,0.2239,18,54,72,Cold,Jan 2011
2011-01-15,Spring,2011,January,12,0,Saturday,Holiday,Clear or Light Clouds,9.84,0.2273,0.48,0.2239,15,74,89,Cold,Jan 2011
2011-01-15,Spring,2011,January,13,0,Saturday,Holiday,Clear or Light Clouds,11.48,0.2576,0.38,0.2985,21,80,101,Cool,Jan 2011
2011-01-15,Spring,2011,January,14,0,Saturday,Holiday,Clear or Light Clouds,12.299999999999999,0.2879,0.39,0.2836,26,92,118,Cool,Jan 2011
2011-01-15,Spring,2011,January,15,0,Saturday,Holiday,Foggy or Cloudy with Mist,13.120000000000001,0.3182,0.36,0.194,21,108,129,Cool,Jan 2011
2011-01-15,Spring,2011,January,16,0,Saturday,Holiday,Foggy or Cloudy with Mist,13.940000000000001,0.3333,0.34,0.194,33,95,128,Cool,Jan 2011
2011-01-15,Spring,2011,January,17,0,Saturday,Holiday,Foggy or Cloudy with Mist,13.120000000000001,0.303,0.36,0.2836,29,54,83,Cool,Jan 2011
2011-01-15,Spring,2011,January,18,0,Saturday,Holiday,Foggy or Cloudy with Mist,12.299999999999999,0.2879,0.45,0.2537,15,69,84,Cool,Jan 2011
2011-01-15,Spring,2011,January,19,0,Saturday,Holiday,Foggy or Cloudy with Mist,13.120000000000001,0.303,0.39,0.2537,14,60,74,Cool,Jan 2011
2011-01-15,Spring,2011,January,20,0,Saturday,Holiday,Foggy or Cloudy with Mist,13.120000000000001,0.303,0.39,0.2537,6,35,41,Cool,Jan 2011
2011-01-15,Spring,2011,January,21,0,Saturday,Holiday,Foggy or Cloudy with Mist,13.120000000000001,0.303,0.39,0.2239,6,51,57,Cool,Jan 2011
2011-01-15,Spring,2011,January,22,0,Saturday,Holiday,Foggy or Cloudy with Mist,12.299999999999999,0.3182,0.42,0.1045,0,26,26,Cool,Jan 2011
2011-01-15,Spring,2011,January,23,0,Saturday,Holiday,Clear or Light Clouds,12.299999999999999,0.2879,0.45,0.2836,5,39,44,Cool,Jan 2011
2011-01-16,Spring,2011,January,0,0,Sunday,Holiday,Clear or Light Clouds,10.66,0.303,0.56,0.0,6,33,39,Cool,Jan 2011
2011-01-16,Spring,2011,January,1,0,Sunday,Holiday,Clear or Light Clouds,10.66,0.2727,0.56,0.1343,4,19,23,Cool,Jan 2011
2011-01-16,Spring,2011,January,2,0,Sunday,Holiday,Clear or Light Clouds,10.66,0.2879,0.56,0.0896,3,13,16,Cool,Jan 2011
